Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2011-10-21,16975.79,17031.89,16752.21,16785.64,13804054
2011-10-24,17011.06,17104.88,16898.6,16939.28,12671619
2011-10-25,17012.79,17322.13,16900.26,17254.86,17511488
2011-10-26,17336.34,17348.03,17273.52,17288.83,4895121
2011-10-28,17671.86,17908.13,17671.86,17804.8,23751144
2011-10-31,17806.21,17813.11,17672.11,17705.01,15838268
2011-11-01,17540.55,17661.78,17423.32,17480.83,17648784
2011-11-02,17347.7,17615.51,17347.7,17464.85,15475883
2011-11-03,17430.69,17516.54,17278.28,17481.93,16914462
2011-11-04,17674.7,17699.44,17474.39,17562.61,18487188
2011-11-08,17591.86,17632.22,17455.22,17569.53,10941627
2011-11-09,17569.53,17653.04,17331.23,17362.1,15067758
2011-11-11,17641.98,17641.98,17096.84,17192.82,18140388
2011-11-14,17348.52,17391.99,17094.43,17118.74,14984635
2011-11-15,17080.62,17172.09,16837.56,16882.67,17940628
2011-11-16,16863.19,16878.3,16641.65,16775.87,19552986
2011-11-17,16754.68,16807.15,16408.5,16461.71,17052072
2011-11-18,16379.15,16396.69,16164.99,16371.51,21660348
2011-11-21,16282.58,16282.58,15900.3,15946.1,21396568
2011-11-22,16007.79,16212.95,15970.11,16065.42,19444812
2011-11-23,15958.86,15958.86,15478.69,15699.97,17331150
2011-11-24,15709.67,15901.3,15479.97,15858.49,18612408
2011-11-25,15716.87,15891.05,15645.78,15695.43,19161584
2011-11-28,15890.8,16186.68,15888.28,16167.13,20181432
2011-11-29,16203.78,16204.6,15952.54,16008.34,14896236
2011-11-30,15870.93,16179.56,15849.57,16123.46,16877362
2011-12-01,16555.93,16718.11,16430.61,16483.45,19762692
2011-12-02,16493.98,16887.52,16428.66,16846.83,28682100
2011-12-05,16812.3,16863.1,16691.21,16805.33,13378808
2011-12-07,16830.04,17003.71,16781.62,16877.06,13945866
2011-12-08,16820.42,16847.82,16421.55,16488.24,15968388
2011-12-09,16250.38,16382.57,16142.32,16213.46,18379840
2011-12-12,16360.32,16360.32,15839.96,15870.35,21063180
2011-12-13,15778.62,16079.38,15771.59,16002.51,23281788
2011-12-14,15961.87,16133.41,15855.12,15881.14,18997388
2011-12-15,15732.35,15907.63,15596.22,15836.47,19816652
2011-12-16,15868.78,16068.9,15425.2,15491.35,20480788
2011-12-19,15440.1,15440.1,15190.74,15379.34,17924056
2011-12-20,15436.12,15448.13,15135.86,15175.08,20852884
2011-12-21,15487.75,15727.31,15377.04,15685.21,22051482
2011-12-22,15545.82,15834.63,15472.7,15813.36,18886388
2011-12-23,15876.05,15911.23,15671.28,15738.7,17040188
2011-12-26,15771.31,15998.03,15761.18,15970.75,11766960
2011-12-28,15856.61,15887.8,15666.46,15727.85,11851500
2011-12-29,15656.63,15724.52,15515.44,15543.93,12763443
2011-12-30,15591.57,15694.05,15406.93,15454.92,12860774
2012-01-02,15532.64,15542.85,15358.02,15517.92,14226295
2012-01-03,15647.67,15970.31,15647.67,15939.36,16163900
2012-01-04,15967.49,16004.69,15822.32,15882.64,17802518
2012-01-05,15895.11,15980.17,15809.31,15857.08,21118014
2012-01-06,15779.66,16001.31,15664.91,15867.73,17275724
2012-01-09,15848.8,15871.51,15678.3,15814.72,11204885
2012-01-10,15902.69,16180.97,15902.69,16165.09,19653738
2012-01-11,16218.76,16244.7,16127.77,16175.86,18664688
2012-01-12,16103.34,16178,15962.59,16037.51,14421420
2012-01-13,16141.28,16257.34,16049.78,16154.62,19514464
2012-01-16,16086.74,16214.36,16037.6,16189.36,13377930
2012-01-17,16277.39,16501.38,16277.39,16466.05,18771808
2012-01-18,16508.09,16517.96,16384.48,16451.47,16269257
2012-01-19,16583.83,16662.06,16572.1,16643.74,16891146
2012-01-20,16752.96,16788.48,16611.71,16739.01,17917884
2012-01-23,16662.72,16784,16659.32,16751.73,14900478
2012-01-24,16819.09,17050.32,16770.01,16995.77,18208480
2012-01-25,16995.77,17126.75,16995.77,17077.18,13963510
2012-01-27,17229.7,17258.97,17106.57,17233.98,17132084
2012-01-30,17133.36,17133.36,16828.33,16863.3,14438244
2012-01-31,16967.09,17238.99,16967.09,17193.55,18528332
2012-02-01,17194.3,17327.21,17061.55,17300.58,47458172
2012-02-02,17431.62,17504.25,17308.28,17431.85,27086534
2012-02-03,17447.79,17630.53,17382.7,17604.96,16515534
2012-02-06,17754.71,17829.72,17595.1,17707.31,17548000
2012-02-07,17828.71,17832.04,17582.49,17622.45,16711746
2012-02-08,17641.78,17809.21,17579.59,17707.32,20713632
2012-02-09,17650.04,17879.46,17609.43,17830.75,21498516
2012-02-10,17798.11,17890.11,17627.14,17748.69,19550302
2012-02-13,17759.03,17849.64,17665.89,17772.84,16828920
2012-02-14,17765.03,17890.33,17742.58,17848.57,17359266
2012-02-15,18014.45,18231.35,18009.03,18202.41,25556728
2012-02-16,18157.62,18182.78,18043.32,18153.99,19946360
2012-02-17,18346.19,18423.06,18234.56,18289.35,27877336
2012-02-21,18301.2,18470.86,18293.8,18428.61,20687216
2012-02-22,18483.42,18523.78,18095.81,18145.25,21559300
2012-02-23,18127.35,18249.53,18005.28,18078.5,19693120
2012-02-24,18074.44,18198.15,17848.93,17923.57,19550592
2012-02-27,17973.42,17973.42,17381.64,17445.75,20870088
2012-02-28,17553.64,17776.82,17530.44,17731.12,16051638
2012-02-29,17915.1,18001.35,17677.97,17752.68,18482348
2012-03-01,17713.84,17717.53,17463.27,17583.97,18730516
2012-03-02,17674.63,17731.88,17504.38,17636.8,16947022
2012-03-05,17636.99,17636.99,17312.3,17362.87,12093695
2012-03-06,17333.77,17691.96,17128.28,17173.29,18545114
2012-03-07,17127.18,17239.35,17008.77,17145.52,20418546
2012-03-09,17339.44,17531.62,17339.44,17503.24,12884414
2012-03-12,17525.1,17631.75,17515.92,17587.67,12130684
2012-03-13,17689.27,17842.92,17689.27,17813.62,12866436
2012-03-14,18017.19,18040.69,17837.22,17919.3,14131602
2012-03-15,17918.25,17918.25,17622.13,17675.85,13888441
2012-03-16,17664.55,17871,17426.58,17466.2,24817298
2012-03-21,17297.3,17622.87,17275.88,17601.71,14129581
2012-03-22,17582.03,17687.01,17136.5,17196.47,17660740
2012-03-23,17273.94,17458.35,17179.33,17361.74,12683162
2012-03-26,17359.21,17359.21,17021.85,17052.78,17098672
2012-03-27,17208.49,17366.84,17061.16,17257.36,19028144
2012-03-28,17181.22,17245.82,17040.12,17121.62,13192088
2012-03-29,17045.76,17109.35,16920.61,17058.61,11234001
2012-03-30,17105.22,17439.51,17105.22,17404.2,25006932
2012-04-02,17441.02,17529.98,17382.38,17478.15,10086098
2012-04-03,17596.25,17664.1,17570.01,17597.42,10845841
2012-04-04,17548.38,17548.38,17436.6,17486.02,9720083
2012-04-09,17394.67,17394.67,17199.63,17222.14,9864431
2012-04-10,17270.46,17274.69,17135.76,17243.84,10053495
2012-04-11,17115.36,17319.15,17075.89,17199.4,11877830
2012-04-12,17288.01,17395.15,17283.39,17332.62,10216743
2012-04-13,17232.56,17398.22,17027.3,17094.51,18443758
2012-04-16,17018.65,17173.06,17010.16,17150.95,9763389
2012-04-17,17225.13,17381.92,17103.36,17357.94,12362176
2012-04-18,17470.05,17522.8,17371.93,17392.39,9736642
2012-04-19,17439.92,17530.3,17361.71,17503.71,11718068
2012-04-20,17455.15,17519.88,17231.34,17373.84,11177155
2012-04-23,17346.39,17444.18,17056.77,17096.68,12990570
2012-04-24,17167.02,17247.53,17046.72,17207.29,12377223
2012-04-25,17210.89,17249.61,17019.24,17151.29,11444238
2012-04-26,17188.96,17193.25,17084.05,17130.67,10753183
2012-04-27,17140.2,17242.15,17022.09,17134.25,11010031
2012-04-30,17187.34,17359.18,17187.34,17318.81,8333070
2012-05-02,17370.93,17432.33,17265.48,17301.91,9485577
2012-05-03,17230.12,17239.2,17120.86,17151.19,8582901
2012-05-04,17066.84,17121.37,16776.72,16831.08,10921767
2012-05-07,16607.73,16944.13,16513.77,16912.71,11342350
2012-05-08,16895.61,16918.31,16502.91,16546.18,12812745
2012-05-09,16436.41,16615.74,16422.93,16479.58,12324965
2012-05-10,16526.29,16671.81,16377.02,16420.05,10786325
2012-05-11,16355.59,16447.24,16233.76,16292.98,11165914
2012-05-14,16318.36,16390.33,16124.82,16215.84,10959642
2012-05-15,16146.9,16370.12,16123.04,16328.25,11492107
2012-05-16,16132.68,16132.68,15974.6,16030.09,12714005
2012-05-17,16119.08,16240.18,16007.92,16070.48,12705606
2012-05-18,15855.95,16206.35,15809.71,16152.75,14084374
2012-05-21,16188.42,16298.39,16149.61,16183.26,10422023
2012-05-22,16366.72,16366.72,16000.84,16026.41,11680387
2012-05-23,15993.71,16002.03,15847.03,15948.1,11490395
2012-05-24,16024.58,16252.37,15934.77,16222.3,11017126
2012-05-25,16204.56,16273.48,16118.35,16217.82,9440996
2012-05-28,16288.35,16439.97,16273.49,16416.84,8000703
2012-05-29,16505.35,16544.38,16410.21,16438.58,8641096
2012-05-30,16363.07,16428.74,16295.31,16312.15,13879958
2012-05-31,16188.82,16277.48,16086.06,16218.53,16071590
2012-06-01,16204.89,16226.19,15933.48,15965.16,12213706
2012-06-04,15808.88,16012.84,15748.98,15988.4,12212424
2012-06-05,16070.84,16138.29,15979.77,16020.64,10830986
2012-06-06,16100.36,16494.5,16100.36,16454.3,13517757
2012-06-07,16599.05,16680.59,16519.89,16649.05,11474391
2012-06-08,16611.69,16767.77,16485.02,16718.87,11854079
2012-06-11,16811.39,16893.81,16627.48,16668.01,8859855
2012-06-12,16558.64,16897.42,16553.47,16862.8,9772806
2012-06-13,16867,16944.11,16792.87,16880.51,9826470
2012-06-14,16857.23,16921.49,16658.98,16677.88,9124423
2012-06-15,16739.96,16967.76,16731.69,16949.83,10443861
2012-06-18,17039.54,17109.95,16636.09,16705.83,11488556
2012-06-19,16683.9,16890,16683.9,16859.8,9842699
2012-06-20,16903.96,16962.49,16840.1,16896.63,9284509
2012-06-21,16848.21,17050.44,16799.63,17032.56,10835142
2012-06-22,16882.74,17016.06,16807.8,16972.51,11875374
2012-06-25,17025.74,17131.15,16853.05,16882.16,10636157
2012-06-26,16872.06,16946.66,16815.87,16906.58,7355789
2012-06-27,16988.05,17029.27,16930.8,16967.76,6734459
2012-06-28,16992.9,17033.85,16918.87,16990.76,8761386
2012-06-29,17144.91,17448.48,17142.45,17429.98,12975949
2012-07-02,17438.68,17486.57,17363.04,17398.98,8544859
2012-07-03,17461.57,17526.82,17351.5,17425.71,9320578
2012-07-04,17486.06,17523.77,17372.45,17462.81,10160760
2012-07-05,17473.47,17562.89,17423.45,17538.67,8264729
2012-07-06,17546.04,17554.55,17425.47,17521.12,7996519
2012-07-09,17449.93,17485.79,17343.55,17391.98,7122599
2012-07-10,17424.29,17631.19,17424.29,17618.35,8788781
2012-07-11,17543,17582.99,17466.99,17489.14,7727585
2012-07-12,17277.88,17329.46,17181.17,17232.55,11849569
2012-07-13,17269.2,17342.88,17182.29,17213.7,7565555
2012-07-16,17241.98,17282.3,17079.63,17103.31,7632865
2012-07-17,17193.92,17236.08,17074.63,17105.3,9235932
2012-07-18,17118.88,17205.26,17038.59,17185.01,17640956
2012-07-19,17291.34,17318.93,17244.76,17278.85,8056822
2012-07-20,17275.2,17275.2,17129.69,17158.44,6446518
2012-07-23,17021.16,17032.02,16849.28,16877.35,7971465
2012-07-24,16913.08,16962.74,16839.7,16918.08,12411646
2012-07-25,16895.8,16897.79,16736.6,16846.05,10829069
2012-07-26,16887.84,16899.77,16598.48,16639.82,12874403
2012-07-27,16874.82,16975.03,16760.72,16839.19,11462777
2012-07-30,16919.14,17163.95,16919.14,17143.68,8091370
2012-07-31,17186.61,17253.67,17004.09,17236.18,10390316
2012-08-01,17244.44,17291.99,17189.16,17257.38,9213619
2012-08-02,17245.68,17246.01,17157.28,17224.36,15240594
2012-08-03,17164.48,17208.36,17026.97,17197.93,7531592
2012-08-06,17313.05,17451.53,17313.05,17412.96,6524233
2012-08-07,17456.37,17641.55,17417.92,17601.78,11998851
2012-08-08,17638.53,17726.64,17582.66,17600.56,14458668
2012-08-09,17612.08,17702.98,17516.99,17560.87,14617910
2012-08-10,17515.42,17590.61,17471.37,17557.74,13517706
2012-08-13,17551.69,17642.38,17522.1,17633.45,8929261
2012-08-14,17631.64,17753.43,17572.34,17731.59,10030344
2012-08-16,17752.22,17763.59,17640.62,17657.21,8702614
2012-08-17,17701.2,17801.39,17622.62,17691.08,9887315
2012-08-21,17705.14,17898.35,17705.14,17885.26,9233068
2012-08-22,17827.25,17912.08,17800.29,17846.86,8715153
2012-08-23,17856.29,17972.54,17792.87,17850.22,9208348
2012-08-24,17790.25,17822.5,17725.42,17783.21,8223599
2012-08-27,17769.44,17820.07,17662.21,17678.81,7377506
2012-08-28,17676.13,17712.35,17570.71,17631.71,9633076
2012-08-29,17651.14,17653.9,17471.13,17490.81,9541226
2012-08-30,17433.5,17605.51,17367.55,17541.64,9907921
2012-08-31,17557.62,17557.62,17337.61,17380.75,10652590
2012-09-03,17465.6,17509.99,17349.57,17384.4,12672356
2012-09-04,17378.68,17452.7,17308.27,17440.87,6570514
2012-09-05,17359.96,17411.67,17250.8,17313.34,11398947
2012-09-06,17320.73,17418.4,17294.74,17346.27,10028717
2012-09-07,17591.38,17701.2,17589.55,17683.73,9593327
2012-09-10,17749.65,17810.9,17728.12,17766.78,8163603
2012-09-11,17711.8,17867.85,17677.38,17852.95,8135202
2012-09-12,17916.13,18012.89,17884.96,18000.03,11376397
2012-09-13,18023.95,18062.68,17976.28,18021.16,8076363
2012-09-14,18284.75,18498.54,18284.75,18464.27,16818464
2012-09-17,18619.9,18715.03,18480.54,18542.31,20265844
2012-09-18,18514.72,18580.48,18469.51,18496.01,9502110
2012-09-20,18292.22,18443.92,18291.93,18349.25,8800821
2012-09-21,18411.2,18802.9,18411.2,18752.83,14935656
2012-09-24,18756.31,18811.13,18650.43,18673.34,14967587
2012-09-25,18708.01,18790.01,18636.16,18694.41,10624725
2012-09-26,18644.54,18670.48,18573.18,18632.17,10314927
2012-09-27,18659.75,18735.95,18552.68,18579.5,10447384
2012-09-28,18704.98,18868.72,18698.51,18762.74,11404310
2012-10-01,18784.64,18838.54,18745.28,18823.91,8254288
2012-10-03,18841.49,18905.62,18816.57,18869.69,8472940
2012-10-04,18939.75,19106.72,18939.75,19058.15,11640319
2012-10-05,19115.89,19137.29,18757.34,18938.46,39414292
2012-10-08,18969.19,18969.19,18684.4,18708.98,9422622
2012-10-09,18796.25,18885.84,18722.05,18793.36,8192501
2012-10-10,18699.19,18740.63,18614.37,18631.1,7116710
2012-10-11,18627.37,18847.81,18581.49,18804.75,9446599
2012-10-12,18727.1,18844.35,18638.34,18675.18,9058893
2012-10-15,18690.99,18726.38,18596.65,18713.55,6010580
2012-10-16,18784.75,18801.1,18549.28,18577.7,7571933
2012-10-17,18667.72,18705.19,18535.37,18610.77,7022520
2012-10-18,18653.6,18806.56,18576.41,18791.93,8109950
2012-10-19,18768,18769.59,18611.76,18682.31,8001982
2012-10-22,18655.93,18809.28,18601.36,18793.44,7096085
2012-10-23,18803.62,18812.93,18689.38,18710.02,6042491
2012-10-25,18712.41,18789.92,18699.07,18758.63,8530805
2012-10-26,18715.35,18729.53,18558.05,18625.34,7798789
2012-10-29,18656,18743.41,18572.02,18635.82,7561152
2012-10-30,18642.01,18718.28,18395.75,18430.85,8953347
2012-10-31,18436.79,18521.62,18398.48,18505.38,7043130
2012-11-01,18487.9,18589.13,18445.18,18561.7,8911975
2012-11-02,18692.15,18793.75,18687.93,18755.45,9187431
2012-11-05,18749.37,18794.13,18683.33,18762.87,5659142
2012-11-06,18739.97,18828.43,18726.94,18817.38,7640875
2012-11-07,18802.82,18973.43,18786.14,18902.41,8816225
2012-11-08,18768.08,18865.21,18736.83,18846.26,9716571
2012-11-09,18832.75,18894.21,18656.41,18683.68,9587442
2012-11-12,18691.02,18750.92,18607.66,18670.34,19377418
2012-11-13,18725.47,18725.52,18593.02,18618.87,2018947
2012-11-15,18590.07,18593.54,18408.8,18471.37,6134493
2012-11-16,18538.4,18563.32,18266.76,18309.37,7062114
2012-11-19,18349.53,18386.78,18256.12,18339,7194949
2012-11-20,18422.69,18467.91,18255.69,18329.32,6635300
2012-11-21,18379.87,18478.43,18309.81,18460.38,6859934
2012-11-22,18512.21,18567.64,18456.96,18517.34,6107106
2012-11-23,18543.95,18553.66,18402.38,18506.57,5974280
2012-11-26,18578.82,18589.39,18508.79,18537.01,5845454
2012-11-27,18616.55,18862.7,18616.55,18842.08,7669419
2012-11-29,18883.78,19205.33,18883.78,19170.91,11387488
2012-11-30,19229.7,19372.56,19186.57,19339.9,11128145
2012-12-03,19342.83,19415.26,19257.37,19305.32,7212146
2012-12-04,19279.66,19373.23,19263.86,19348.12,8115399
2012-12-05,19397.98,19463.25,19371.45,19391.86,9657226
2012-12-06,19475.09,19523.25,19186.4,19486.8,9909485
2012-12-07,19514.88,19561.78,19364.37,19424.1,9000289
2012-12-10,19442.19,19478.01,19362.32,19409.69,6726831
2012-12-11,19469.1,19612.18,19285.39,19387.14,7536443
2012-12-12,19432.54,19478.79,19317.23,19355.26,7652594
2012-12-13,19403.66,19421.31,19197.42,19229.26,9344101
2012-12-14,19216.45,19348.85,19193.21,19317.25,11429098
2012-12-17,19290.77,19346.78,19221.87,19244.42,12875573
2012-12-18,19293.01,19396.28,19149.03,19364.75,14047869
2012-12-19,19429.91,19516.02,19419.77,19476,9704723
2012-12-20,19511.41,19520.51,19335.72,19453.92,10319762
2012-12-21,19394.55,19394.55,19221.12,19242,9289830
2012-12-24,19278,19347.01,19237.31,19255.09,7446750
2012-12-26,19302.47,19468.28,19274.51,19417.46,5714006
2012-12-27,19481.67,19502.64,19303.73,19323.8,7635253
2012-12-28,19364.08,19465.74,19346.07,19444.84,6623812
2012-12-31,19422.59,19491.37,19407.32,19426.71,4883757
